seccion,anio,mes,departamento,local,tipo_medicion,valor
ACY8,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.0
ACY8,2024,6,"ALTO PARANÁ",,ACCID.PENF,0.0
ACY8,2024,6,"ALTO PARANÁ",,PROG.PENF,0.0
ACY8,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
ACY8,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",0.0
ACY9,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.00184304398120127
ACY9,2024,6,"ALTO PARANÁ",,PROG.DEP,0.0
ACY9,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
ACY9,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.00184304398120127
ACY9,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.00691141456904639
ACY9,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0
ACY9,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
ACY9,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.00691141456904639
ACY9,2024,6,"ALTO PARANÁ",,ACCID.PENF,646406.660956815
ACY9,2024,6,"ALTO PARANÁ",,PROG.PENF,0.0
ACY9,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
ACY9,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",646406.660956815
APR10,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.0
APR10,2024,6,"ALTO PARANÁ",,PROG.DEP,0.0
APR10,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
APR10,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.0
APR10,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.0
APR10,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0
APR10,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
APR10,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.0
APR10,2024,6,"ALTO PARANÁ",,ACCID.PENF,0.0
APR10,2024,6,"ALTO PARANÁ",,PROG.PENF,0.0
APR10,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
APR10,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",0.0
APR11,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.000875099348235796
APR11,2024,6,"ALTO PARANÁ",,PROG.DEP,0.00284407275951637
APR11,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
APR11,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.00371917210775217
APR11,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.0131264895389372
APR11,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0131264895389372
APR11,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
APR11,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.0262529790778744
APR11,2024,6,"ALTO PARANÁ",,ACCID.PENF,306921.621767209
APR11,2024,6,"ALTO PARANÁ",,PROG.PENF,997495.227866975
APR11,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
APR11,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",1304416.84963418
ACY8,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0
APR12,2024,6,"ALTO PARANÁ",,PROG.DEP,0.000551979401339851
APR12,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
APR12,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.000551979401339851
APR12,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.0
APR12,2024,6,"ALTO PARANÁ",,PROG.FEP,0.00946250368053474
APR12,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
APR12,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.00946250368053474
APR12,2024,6,"ALTO PARANÁ",,ACCID.PENF,0.0
APR12,2024,6,"ALTO PARANÁ",,PROG.PENF,193594.491165901
APR12,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
APR12,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.0
APR13,2024,6,"ALTO PARANÁ",,PROG.DEP,0.0
APR13,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.0
APR13,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
APR13,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.0
APR13,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.0
APR13,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0
APR13,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
APR13,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.0
APR13,2024,6,"ALTO PARANÁ",,ACCID.PENF,0.0
APR13,2024,6,"ALTO PARANÁ",,PROG.PENF,0.0
APR13,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
APR13,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",0.0
APR14,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.00103196484800935
APR14,2024,6,"ALTO PARANÁ",,PROG.DEP,0.0
APR14,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
APR14,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.00103196484800935
APR14,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.00325883640302781
APR14,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0
APR14,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
APR14,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.00325883640302781
APR14,2024,6,"ALTO PARANÁ",,ACCID.PENF,361938.704898268
APR14,2024,6,"ALTO PARANÁ",,PROG.PENF,0.0
APR14,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
APR14,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",361938.704898268
APR2,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.00439609703701105
APR2,2024,6,"ALTO PARANÁ",,PROG.DEP,0.0
APR2,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
APR2,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.00439609703701105
APR2,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.00667761569700176
APR2,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0
APR2,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
APR2,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.00667761569700176
APR2,2024,6,"ALTO PARANÁ",,ACCID.PENF,1541833.20415626
APR2,2024,6,"ALTO PARANÁ",,PROG.PENF,0.0
APR2,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
APR2,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",1541833.20415626
APR3,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.00475835974847185
APR3,2024,6,"ALTO PARANÁ",,PROG.DEP,0.0156498536477727
APR3,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
APR3,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.0204082133962445
ACY8,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.0
ACY8,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.0
APR12,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",193594.491165901
APR3,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.0150263993942571
APR3,2024,6,"ALTO PARANÁ",,PROG.FEP,0.00988411784527148
APR3,2024,6,"ALTO PARANÁ",,PROG.PENF,5488837.89215169
APR3,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
APR3,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",7157726.6804899
APR4,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.0163753392900904
APR4,2024,6,"ALTO PARANÁ",,PROG.DEP,0.0
APR4,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
APR4,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.0163753392900904
APR4,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.0259136884599481
APR4,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0
APR4,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
APR4,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.0259136884599481
APR4,2024,6,"ALTO PARANÁ",,ACCID.PENF,5743285.83609982
APR4,2024,6,"ALTO PARANÁ",,PROG.PENF,0.0
APR4,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
APR4,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",5743285.83609982
APR5,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.0
APR5,2024,6,"ALTO PARANÁ",,PROG.DEP,0.0
APR5,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
APR5,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.0
APR5,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.0
APR5,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0
APR5,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
APR5,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.0
APR5,2024,6,"ALTO PARANÁ",,ACCID.PENF,0.0
APR5,2024,6,"ALTO PARANÁ",,PROG.PENF,0.0
APR5,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
APR5,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",0.0
APR6,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.0
APR6,2024,6,"ALTO PARANÁ",,PROG.DEP,0.0
APR6,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
APR6,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.0
APR6,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.0
APR6,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0
APR6,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
APR6,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.0
APR6,2024,6,"ALTO PARANÁ",,ACCID.PENF,0.0
APR6,2024,6,"ALTO PARANÁ",,PROG.PENF,0.0
APR6,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
APR6,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",0.0
APR8,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.0
APR8,2024,6,"ALTO PARANÁ",,PROG.DEP,0.0
APR8,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
APR8,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.0
APR8,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.0
APR8,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0
APR8,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
APR8,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.0
APR8,2024,6,"ALTO PARANÁ",,ACCID.PENF,0.0
APR8,2024,6,"ALTO PARANÁ",,PROG.PENF,0.0
APR8,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
APR8,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",0.0
APR9,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.0
APR9,2024,6,"ALTO PARANÁ",,PROG.DEP,0.0
APR9,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
APR9,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.0
APR9,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.0
APR9,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0
APR9,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
APR9,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.0
APR9,2024,6,"ALTO PARANÁ",,ACCID.PENF,0.0
APR9,2024,6,"ALTO PARANÁ",,PROG.PENF,0.0
APR9,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
APR9,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",0.0
CAT1,2024,6,CANINDEYU,,ACCID.DEP,0.00579840027646742
CAT1,2024,6,CANINDEYU,,PROG.DEP,0.0
CAT1,2024,6,CANINDEYU,,PROD.DEP,0.0
CAT1,2024,6,CANINDEYU,,"TOTAL DEP",0.00579840027646742
CAT1,2024,6,CANINDEYU,,ACCID.FEP,0.00724800027133179
CAT1,2024,6,CANINDEYU,,PROG.FEP,0.0
CAT1,2024,6,CANINDEYU,,PROD.FEP,0.0
CAT1,2024,6,CANINDEYU,,"TOTAL FEP",0.00724800027133179
CAT1,2024,6,CANINDEYU,,ACCID.PENF,2033659.85827393
CAT1,2024,6,CANINDEYU,,PROG.PENF,0.0
CAT1,2024,6,CANINDEYU,,PROD.PENF,0.0
CAT1,2024,6,CANINDEYU,,"TOTAL PENEF",2033659.85827393
CAT10,2024,6,CANINDEYU,,ACCID.DEP,0.0
CAT10,2024,6,CANINDEYU,,PROG.DEP,0.0172440535032991
CAT10,2024,6,CANINDEYU,,PROD.DEP,0.0
CAT10,2024,6,CANINDEYU,,"TOTAL DEP",0.0172440535032991
CAT10,2024,6,CANINDEYU,,ACCID.FEP,0.0
CAT10,2024,6,CANINDEYU,,PROG.FEP,0.00855077039960824
CAT10,2024,6,CANINDEYU,,PROD.FEP,0.0
CAT10,2024,6,CANINDEYU,,"TOTAL FEP",0.00855077039960824
CAT10,2024,6,CANINDEYU,,ACCID.PENF,0.0
CAT10,2024,6,CANINDEYU,,PROG.PENF,6047968.01385234
CAT10,2024,6,CANINDEYU,,PROD.PENF,0.0
CAT10,2024,6,CANINDEYU,,"TOTAL PENEF",6047968.01385234
CAT11,2024,6,CANINDEYU,,ACCID.DEP,0.0
CAT11,2024,6,CANINDEYU,,PROG.DEP,0.0
CAT11,2024,6,CANINDEYU,,PROD.DEP,0.0
CAT11,2024,6,CANINDEYU,,"TOTAL DEP",0.0
CAT11,2024,6,CANINDEYU,,ACCID.FEP,0.0
CAT11,2024,6,CANINDEYU,,PROG.FEP,0.0
CAT11,2024,6,CANINDEYU,,PROD.FEP,0.0
CAT11,2024,6,CANINDEYU,,"TOTAL FEP",0.0
APR3,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
APR3,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.0249105172395286
APR3,2024,6,"ALTO PARANÁ",,ACCID.PENF,1668888.78833821
CAT11,2024,6,CANINDEYU,,ACCID.PENF,0.0
CAT11,2024,6,CANINDEYU,,"TOTAL PENEF",0.0
CAT2,2024,6,CANINDEYU,,PROG.DEP,0.0
CAT2,2024,6,CANINDEYU,,PROD.DEP,0.0
CAT2,2024,6,CANINDEYU,,"TOTAL DEP",0.000614986301580681
CAT2,2024,6,CANINDEYU,,ACCID.FEP,0.00283839828895981
CAT2,2024,6,CANINDEYU,,PROG.FEP,0.0
CAT2,2024,6,CANINDEYU,,PROD.FEP,0.0
CAT2,2024,6,CANINDEYU,,"TOTAL FEP",0.00283839828895981
CAT2,2024,6,CANINDEYU,,ACCID.PENF,215692.759257891
CAT2,2024,6,CANINDEYU,,PROG.PENF,0.0
CAT2,2024,6,CANINDEYU,,PROD.PENF,0.0
CAT2,2024,6,CANINDEYU,,"TOTAL PENEF",215692.759257891
CAT3,2024,6,CANINDEYU,,ACCID.DEP,0.0
CAT3,2024,6,CANINDEYU,,PROG.DEP,0.0
CAT3,2024,6,CANINDEYU,,PROD.DEP,0.0
CAT3,2024,6,CANINDEYU,,"TOTAL DEP",0.0
CAT3,2024,6,CANINDEYU,,ACCID.FEP,0.0
CAT3,2024,6,CANINDEYU,,PROG.FEP,0.0
CAT3,2024,6,CANINDEYU,,PROD.FEP,0.0
CAT3,2024,6,CANINDEYU,,"TOTAL FEP",0.0
CAT11,2024,6,CANINDEYU,,PROD.PENF,0.0
CAT3,2024,6,CANINDEYU,,PROG.PENF,0.0
CAT3,2024,6,CANINDEYU,,PROD.PENF,0.0
CAT3,2024,6,CANINDEYU,,"TOTAL PENEF",0.0
CAT4,2024,6,CANINDEYU,,ACCID.DEP,0.00894507679323676
CAT4,2024,6,CANINDEYU,,PROG.DEP,0.00092826269303043
CAT4,2024,6,CANINDEYU,,PROD.DEP,0.0
CAT4,2024,6,CANINDEYU,,"TOTAL DEP",0.00987333948626719
CAT4,2024,6,CANINDEYU,,ACCID.FEP,0.020253003772601
CAT4,2024,6,CANINDEYU,,PROG.FEP,0.00506325094315025
CAT4,2024,6,CANINDEYU,,PROD.FEP,0.0
CAT4,2024,6,CANINDEYU,,"TOTAL FEP",0.0253162547157512
CAT4,2024,6,CANINDEYU,,ACCID.PENF,3137286.6197961
CAT4,2024,6,CANINDEYU,,PROG.PENF,325567.481846791
CAT4,2024,6,CANINDEYU,,PROD.PENF,0.0
CAT4,2024,6,CANINDEYU,,"TOTAL PENEF",3462854.10164289
CAT5,2024,6,CANINDEYU,,ACCID.DEP,0.0
CAT5,2024,6,CANINDEYU,,PROG.DEP,0.0
CAT5,2024,6,CANINDEYU,,PROD.DEP,0.0
CAT5,2024,6,CANINDEYU,,"TOTAL DEP",0.0
CAT5,2024,6,CANINDEYU,,ACCID.FEP,0.0
CAT5,2024,6,CANINDEYU,,PROG.FEP,0.0
CAT5,2024,6,CANINDEYU,,PROD.FEP,0.0
CAT5,2024,6,CANINDEYU,,"TOTAL FEP",0.0
CAT5,2024,6,CANINDEYU,,ACCID.PENF,0.0
CAT5,2024,6,CANINDEYU,,PROG.PENF,0.0
CAT5,2024,6,CANINDEYU,,PROD.PENF,0.0
CAT5,2024,6,CANINDEYU,,"TOTAL PENEF",0.0
CAT6,2024,6,CANINDEYU,,ACCID.DEP,0.0
CAT6,2024,6,CANINDEYU,,PROG.DEP,0.0
CAT6,2024,6,CANINDEYU,,PROD.DEP,0.0
CAT6,2024,6,CANINDEYU,,"TOTAL DEP",0.0
CAT6,2024,6,CANINDEYU,,ACCID.FEP,0.0
CAT6,2024,6,CANINDEYU,,PROG.FEP,0.0
CAT6,2024,6,CANINDEYU,,PROD.FEP,0.0
CAT6,2024,6,CANINDEYU,,"TOTAL FEP",0.0
CAT6,2024,6,CANINDEYU,,ACCID.PENF,0.0
CAT6,2024,6,CANINDEYU,,PROG.PENF,0.0
CAT6,2024,6,CANINDEYU,,PROD.PENF,0.0
CAT6,2024,6,CANINDEYU,,"TOTAL PENEF",0.0
CAT7,2024,6,CANINDEYU,,ACCID.DEP,0.000444238446683955
CAT7,2024,6,CANINDEYU,,PROG.DEP,0.042202651806107
CAT7,2024,6,CANINDEYU,,PROD.DEP,0.0
CAT7,2024,6,CANINDEYU,,"TOTAL DEP",0.042646890252791
CAT7,2024,6,CANINDEYU,,ACCID.FEP,0.00888476880128571
CAT7,2024,6,CANINDEYU,,PROG.FEP,0.00888476880128571
CAT7,2024,6,CANINDEYU,,PROD.FEP,0.0
CAT7,2024,6,CANINDEYU,,"TOTAL FEP",0.0177695376025714
CAT7,2024,6,CANINDEYU,,ACCID.PENF,155806.749007938
CAT7,2024,6,CANINDEYU,,PROG.PENF,14801640.9351925
CAT7,2024,6,CANINDEYU,,PROD.PENF,0.0
CAT7,2024,6,CANINDEYU,,"TOTAL PENEF",14957447.6842004
CAT8,2024,6,CANINDEYU,,ACCID.DEP,0.0
CAT8,2024,6,CANINDEYU,,PROG.DEP,0.0193228064997646
CAT8,2024,6,CANINDEYU,,PROD.DEP,0.0
CAT8,2024,6,CANINDEYU,,"TOTAL DEP",0.0193228064997646
CAT8,2024,6,CANINDEYU,,ACCID.FEP,0.0
CAT8,2024,6,CANINDEYU,,PROG.FEP,0.00406795926310833
CAT8,2024,6,CANINDEYU,,PROD.FEP,0.0
CAT8,2024,6,CANINDEYU,,"TOTAL FEP",0.00406795926310833
CAT8,2024,6,CANINDEYU,,ACCID.PENF,0.0
CAT8,2024,6,CANINDEYU,,PROG.PENF,6777044.36640001
CAT8,2024,6,CANINDEYU,,PROD.PENF,0.0
CAT8,2024,6,CANINDEYU,,"TOTAL PENEF",6777044.36640001
CAT9,2024,6,CANINDEYU,,ACCID.DEP,0.00610374208602646
CAT9,2024,6,CANINDEYU,,PROG.DEP,0.00537956942157501
CAT9,2024,6,CANINDEYU,,PROD.DEP,0.0
CAT9,2024,6,CANINDEYU,,"TOTAL DEP",0.0114833115076015
CAT9,2024,6,CANINDEYU,,ACCID.FEP,0.0124143908590262
CAT9,2024,6,CANINDEYU,,PROG.FEP,0.00620719542951312
CAT9,2024,6,CANINDEYU,,PROD.FEP,0.0
CAT9,2024,6,CANINDEYU,,"TOTAL FEP",0.0186215862885393
CAT9,2024,6,CANINDEYU,,ACCID.PENF,2140751.70284233
CAT9,2024,6,CANINDEYU,,PROG.PENF,1886764.25666152
CAT9,2024,6,CANINDEYU,,PROD.PENF,0.0
CAT9,2024,6,CANINDEYU,,"TOTAL PENEF",4027515.95950386
CAT11,2024,6,CANINDEYU,,PROG.PENF,0.0
CAT2,2024,6,CANINDEYU,,ACCID.DEP,0.000614986301580681
CAT3,2024,6,CANINDEYU,,ACCID.PENF,0.0
CUR1,2024,6,CANINDEYU,,ACCID.DEP,0.0
CUR1,2024,6,CANINDEYU,,ACCID.FEP,0.0
CUR1,2024,6,CANINDEYU,,PROG.FEP,0.0
CUR1,2024,6,CANINDEYU,,PROD.FEP,0.0
CUR1,2024,6,CANINDEYU,,"TOTAL FEP",0.0
CUR1,2024,6,CANINDEYU,,ACCID.PENF,0.0
CUR1,2024,6,CANINDEYU,,PROG.PENF,0.0
CUR1,2024,6,CANINDEYU,,PROD.PENF,0.0
CUR1,2024,6,CANINDEYU,,"TOTAL PENEF",0.0
CUR2,2024,6,CANINDEYU,,PROG.DEP,0.0
CUR2,2024,6,CANINDEYU,,ACCID.DEP,0.0
CUR2,2024,6,CANINDEYU,,PROD.DEP,0.0
CUR2,2024,6,CANINDEYU,,"TOTAL DEP",0.0
CUR2,2024,6,CANINDEYU,,ACCID.FEP,0.0
CUR2,2024,6,CANINDEYU,,PROG.FEP,0.0
CUR2,2024,6,CANINDEYU,,PROD.FEP,0.0
CUR2,2024,6,CANINDEYU,,"TOTAL FEP",0.0
CUR2,2024,6,CANINDEYU,,ACCID.PENF,0.0
CUR2,2024,6,CANINDEYU,,PROG.PENF,0.0
CUR2,2024,6,CANINDEYU,,PROD.PENF,0.0
CUR2,2024,6,CANINDEYU,,"TOTAL PENEF",0.0
CUR3,2024,6,CANINDEYU,,ACCID.DEP,0.0320871458085891
CUR3,2024,6,CANINDEYU,,PROG.DEP,0.0
CUR3,2024,6,CANINDEYU,,PROD.DEP,0.0
CUR3,2024,6,CANINDEYU,,"TOTAL DEP",0.0320871458085891
CUR3,2024,6,CANINDEYU,,ACCID.FEP,0.0392903828139377
CUR3,2024,6,CANINDEYU,,PROG.FEP,0.0
CUR3,2024,6,CANINDEYU,,PROD.FEP,0.0
CUR3,2024,6,CANINDEYU,,"TOTAL FEP",0.0392903828139377
CUR3,2024,6,CANINDEYU,,ACCID.PENF,11253852.3189476
CUR3,2024,6,CANINDEYU,,PROG.PENF,0.0
CUR3,2024,6,CANINDEYU,,PROD.PENF,0.0
CUR3,2024,6,CANINDEYU,,"TOTAL PENEF",11253852.3189476
CUR4,2024,6,CANINDEYU,,ACCID.DEP,0.0
CUR4,2024,6,CANINDEYU,,PROG.DEP,0.0
CUR4,2024,6,CANINDEYU,,PROD.DEP,0.0
CUR4,2024,6,CANINDEYU,,"TOTAL DEP",0.0
CUR4,2024,6,CANINDEYU,,ACCID.FEP,0.0
CUR4,2024,6,CANINDEYU,,PROG.FEP,0.0
CUR4,2024,6,CANINDEYU,,PROD.FEP,0.0
CUR4,2024,6,CANINDEYU,,"TOTAL FEP",0.0
CUR4,2024,6,CANINDEYU,,ACCID.PENF,0.0
CUR4,2024,6,CANINDEYU,,PROG.PENF,0.0
CUR4,2024,6,CANINDEYU,,PROD.PENF,0.0
CUR4,2024,6,CANINDEYU,,"TOTAL PENEF",0.0
CUR5,2024,6,CANINDEYU,,ACCID.DEP,0.0
CUR5,2024,6,CANINDEYU,,PROG.DEP,0.0
CUR5,2024,6,CANINDEYU,,PROD.DEP,0.0
CUR5,2024,6,CANINDEYU,,"TOTAL DEP",0.0
CUR5,2024,6,CANINDEYU,,ACCID.FEP,0.0
CUR5,2024,6,CANINDEYU,,PROG.FEP,0.0
CUR5,2024,6,CANINDEYU,,PROD.FEP,0.0
CUR5,2024,6,CANINDEYU,,"TOTAL FEP",0.0
CUR5,2024,6,CANINDEYU,,ACCID.PENF,0.0
CUR5,2024,6,CANINDEYU,,PROG.PENF,0.0
CUR5,2024,6,CANINDEYU,,PROD.PENF,0.0
CUR5,2024,6,CANINDEYU,,"TOTAL PENEF",0.0
DES10,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.000207729750669612
DES10,2024,6,"ALTO PARANÁ",,PROG.DEP,0.0
DES10,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
DES10,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.000207729750669612
DES10,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.00178054071244464
DES10,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0
DES10,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
DES10,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.00178054071244464
DES10,2024,6,"ALTO PARANÁ",,ACCID.PENF,72856.5871901851
DES10,2024,6,"ALTO PARANÁ",,PROG.PENF,0.0
DES10,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
DES10,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",72856.5871901851
DES3,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.00436026176607239
DES3,2024,6,"ALTO PARANÁ",,PROG.DEP,0.0
DES3,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
DES3,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.00436026176607239
DES3,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.0112568629883369
DES3,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0
DES3,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
DES3,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.0112568629883369
DES3,2024,6,"ALTO PARANÁ",,ACCID.PENF,1529264.78035943
DES3,2024,6,"ALTO PARANÁ",,PROG.PENF,0.0
DES3,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
DES3,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",1529264.78035943
DES4,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.0043168752848814
DES4,2024,6,"ALTO PARANÁ",,PROG.DEP,0.0
DES4,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
DES4,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.0043168752848814
DES4,2024,6,"ALTO PARANÁ",,ACCID.FEP,0.00709334960839488
DES4,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0
DES4,2024,6,"ALTO PARANÁ",,PROD.FEP,0.0
DES4,2024,6,"ALTO PARANÁ",,"TOTAL FEP",0.00709334960839488
DES4,2024,6,"ALTO PARANÁ",,ACCID.PENF,1514047.93761265
DES4,2024,6,"ALTO PARANÁ",,PROG.PENF,0.0
DES4,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
DES4,2024,6,"ALTO PARANÁ",,"TOTAL PENEF",1514047.93761265
DES5,2024,6,"ALTO PARANÁ",,ACCID.DEP,0.000782896933501194
DES5,2024,6,"ALTO PARANÁ",,PROG.DEP,0.0
DES5,2024,6,"ALTO PARANÁ",,PROD.DEP,0.0
DES5,2024,6,"ALTO PARANÁ",,"TOTAL DEP",0.000782896933501194
CUR1,2024,6,CANINDEYU,,PROD.DEP,0.0
CUR1,2024,6,CANINDEYU,,"TOTAL DEP",0.0
CUR1,2024,6,CANINDEYU,,PROG.DEP,0.0
DES5,2024,6,"ALTO PARANÁ",,PROG.FEP,0.0
DES5,2024,6,"ALTO PARANÁ",,ACCID.PENF,274583.676689033
DES5,2024,6,"ALTO PARANÁ",,PROG.PENF,0.0
DES5,2024,6,"ALTO PARANÁ",,PROD.PENF,0.0
