seccion,anio,mes,departamento,tipo_medicion,valor
PFO7,2023,7,ALTO PARANÁ,PROG.FEP,0.948146636236642
PFO7,2023,7,ALTO PARANÁ,PROD.FEP,1629.29815794802
PFO7,2023,7,ALTO PARANÁ,TOTAL FEP,60683.0795269503
PFO7,2023,7,ALTO PARANÁ,ACCID.PENF,8.0
PFO7,2023,7,ALTO PARANÁ,PROG.PENF,0.661639951795766
PFO7,2023,7,ALTO PARANÁ,PROD.PENF,4673.4226470273
PFO7,2023,7,ALTO PARANÁ,TOTAL PENEF,62129.4997595327
PFO8,2023,7,ALTO PARANÁ,ACCID.DEP,9.0
PFO8,2023,7,ALTO PARANÁ,PROG.DEP,0.818093617393058
PFO8,2023,7,ALTO PARANÁ,PROD.DEP,4170.24466759483
PFO8,2023,7,ALTO PARANÁ,TOTAL DEP,66668.4671118688
PFO8,2023,7,ALTO PARANÁ,ACCID.FEP,5.0
PFO8,2023,7,ALTO PARANÁ,PROG.FEP,0.975112175639544
PFO8,2023,7,ALTO PARANÁ,PROD.FEP,4014.84381473084
PFO8,2023,7,ALTO PARANÁ,TOTAL FEP,68509.1920657757
PFO8,2023,7,ALTO PARANÁ,ACCID.PENF,3.0
PFO8,2023,7,ALTO PARANÁ,PROG.PENF,0.613068194216868
PFO8,2023,7,ALTO PARANÁ,PROD.PENF,2823.24204847348
PFO8,2023,7,ALTO PARANÁ,TOTAL PENEF,63032.0793722224
PFO9,2023,7,ALTO PARANÁ,ACCID.DEP,4.0
PFO9,2023,7,ALTO PARANÁ,PROG.DEP,0.136945685800875
PFO9,2023,7,ALTO PARANÁ,PROD.DEP,1712.40772951083
PFO9,2023,7,ALTO PARANÁ,TOTAL DEP,51007.6646134125
PFO9,2023,7,ALTO PARANÁ,ACCID.FEP,8.0
PFO9,2023,7,ALTO PARANÁ,PROG.FEP,0.263942509012547
PFO9,2023,7,ALTO PARANÁ,PROD.FEP,2435.59108798299
PFO9,2023,7,ALTO PARANÁ,TOTAL FEP,69451.748260547
PFO9,2023,7,ALTO PARANÁ,PROG.PENF,0.359129920608671
PFO9,2023,7,ALTO PARANÁ,ACCID.PENF,3.0
PFO9,2023,7,ALTO PARANÁ,PROD.PENF,3419.86348464586
PFO9,2023,7,ALTO PARANÁ,TOTAL PENEF,53688.902681759
PIH1,2023,7,ALTO PARANÁ,ACCID.DEP,5.0
PIH1,2023,7,ALTO PARANÁ,PROG.DEP,0.462494625940562
PIH1,2023,7,ALTO PARANÁ,PROD.DEP,1293.08840908038
PIH1,2023,7,ALTO PARANÁ,ACCID.FEP,3.0
PIH1,2023,7,ALTO PARANÁ,TOTAL DEP,56364.980020156
PIH1,2023,7,ALTO PARANÁ,PROG.FEP,0.774821438894506
PIH1,2023,7,ALTO PARANÁ,PROD.FEP,3891.70567618546
PIH1,2023,7,ALTO PARANÁ,TOTAL FEP,52632.0985641935
PIH1,2023,7,ALTO PARANÁ,ACCID.PENF,0.0
PFO2,2023,7,ALTO PARANÁ,PROD.PENF,4346.01878160438
PIH1,2023,7,ALTO PARANÁ,PROD.PENF,3368.67060688177
PIH1,2023,7,ALTO PARANÁ,TOTAL PENEF,59514.4401105084
PIH1,2023,7,ALTO PARANÁ,PROG.PENF,0.889056598435201
PFO2,2023,7,ALTO PARANÁ,TOTAL PENEF,52894.7704723547
PFO2,2023,7,ALTO PARANÁ,PROG.PENF,0.545241947222251
PIH2,2023,7,ALTO PARANÁ,ACCID.DEP,6.0
PIH2,2023,7,ALTO PARANÁ,ACCID.FEP,1.0
PIH2,2023,7,ALTO PARANÁ,PROG.FEP,0.9054017421858
PIH2,2023,7,ALTO PARANÁ,PROD.FEP,4176.77355911185
PIH2,2023,7,ALTO PARANÁ,TOTAL FEP,64806.7106656306
PIH2,2023,7,ALTO PARANÁ,ACCID.PENF,2.0
PIH2,2023,7,ALTO PARANÁ,PROG.PENF,0.491633730148726
PIH2,2023,7,ALTO PARANÁ,PROD.PENF,2268.61906754795
PIH2,2023,7,ALTO PARANÁ,TOTAL PENEF,57824.0712959493
PIH3,2023,7,ALTO PARANÁ,ACCID.DEP,7.0
PIH3,2023,7,ALTO PARANÁ,PROG.DEP,0.618246369278273
PIH3,2023,7,ALTO PARANÁ,PROD.DEP,3824.7564229854
PIH3,2023,7,ALTO PARANÁ,TOTAL DEP,58322.1442732362
PIH3,2023,7,ALTO PARANÁ,ACCID.FEP,4.0
PIH3,2023,7,ALTO PARANÁ,PROG.FEP,0.566115957645771
PIH3,2023,7,ALTO PARANÁ,PROD.FEP,2353.72954780366
PIH3,2023,7,ALTO PARANÁ,TOTAL FEP,66263.3371550276
PIH3,2023,7,ALTO PARANÁ,ACCID.PENF,8.0
PIH3,2023,7,ALTO PARANÁ,PROG.PENF,0.965639606174185
PIH3,2023,7,ALTO PARANÁ,PROD.PENF,1847.16608527021
PIH3,2023,7,ALTO PARANÁ,TOTAL PENEF,69981.9880704515
PIH4,2023,7,ALTO PARANÁ,ACCID.DEP,9.0
PIH4,2023,7,ALTO PARANÁ,PROG.DEP,0.576928694254561
PIH4,2023,7,ALTO PARANÁ,PROD.DEP,4231.47567799192
PIH4,2023,7,ALTO PARANÁ,TOTAL DEP,69139.3917567367
PIH4,2023,7,ALTO PARANÁ,ACCID.FEP,8.0
PIH4,2023,7,ALTO PARANÁ,PROG.FEP,0.694869298114756
PIH4,2023,7,ALTO PARANÁ,PROD.FEP,2045.02728555856
PIH4,2023,7,ALTO PARANÁ,TOTAL FEP,51604.2947709575
PIH4,2023,7,ALTO PARANÁ,ACCID.PENF,5.0
PIH4,2023,7,ALTO PARANÁ,PROG.PENF,0.554986655747407
PIH4,2023,7,ALTO PARANÁ,PROD.PENF,4513.32948408771
PIH4,2023,7,ALTO PARANÁ,TOTAL PENEF,63512.9852339043
PIH5,2023,7,ALTO PARANÁ,ACCID.DEP,3.0
PIH5,2023,7,ALTO PARANÁ,PROG.DEP,0.524899308707863
PIH5,2023,7,ALTO PARANÁ,PROD.DEP,2719.31045379947
PIH5,2023,7,ALTO PARANÁ,TOTAL DEP,60292.4646941855
PIH5,2023,7,ALTO PARANÁ,ACCID.FEP,3.0
PIH5,2023,7,ALTO PARANÁ,PROG.FEP,0.328258304719869
PIH5,2023,7,ALTO PARANÁ,PROD.FEP,2598.79802919589
PIH5,2023,7,ALTO PARANÁ,TOTAL FEP,63039.6616490807
PIH5,2023,7,ALTO PARANÁ,ACCID.PENF,3.0
PIH5,2023,7,ALTO PARANÁ,PROG.PENF,0.265248308069794
PIH5,2023,7,ALTO PARANÁ,PROD.PENF,4463.32724175791
PIH5,2023,7,ALTO PARANÁ,TOTAL PENEF,55592.9224676491
PIH6,2023,7,ALTO PARANÁ,ACCID.DEP,6.0
PIH6,2023,7,ALTO PARANÁ,PROG.DEP,0.384466047148473
PIH6,2023,7,ALTO PARANÁ,PROD.DEP,1315.68141425602
PIH6,2023,7,ALTO PARANÁ,TOTAL DEP,68285.2427551927
PIH6,2023,7,ALTO PARANÁ,ACCID.FEP,6.0
PIH6,2023,7,ALTO PARANÁ,PROG.FEP,0.217809746419326
PIH6,2023,7,ALTO PARANÁ,PROD.FEP,4502.82783497737
PIH6,2023,7,ALTO PARANÁ,TOTAL FEP,60893.0213261488
PIH6,2023,7,ALTO PARANÁ,ACCID.PENF,0.0
PIH6,2023,7,ALTO PARANÁ,PROG.PENF,0.771784484768558
PIH6,2023,7,ALTO PARANÁ,PROD.PENF,4006.27872863297
PIH6,2023,7,ALTO PARANÁ,TOTAL PENEF,67262.5390023621
SGA1,2023,7,CANINDEYU,ACCID.DEP,9.0
SGA1,2023,7,CANINDEYU,PROG.DEP,0.28654507119874
SGA1,2023,7,CANINDEYU,PROD.DEP,4383.30462894133
SGA1,2023,7,CANINDEYU,TOTAL DEP,61794.7983818962
SGA1,2023,7,CANINDEYU,ACCID.FEP,8.0
SGA1,2023,7,CANINDEYU,PROG.FEP,0.476870551506365
SGA1,2023,7,CANINDEYU,PROD.FEP,3132.46261625051
SGA1,2023,7,CANINDEYU,TOTAL FEP,56102.8234412309
SGA1,2023,7,CANINDEYU,ACCID.PENF,1.0
SGA1,2023,7,CANINDEYU,PROG.PENF,0.898791210055315
SGA1,2023,7,CANINDEYU,PROD.PENF,1186.67504459752
SGA1,2023,7,CANINDEYU,TOTAL PENEF,56039.5423093865
SGA2,2023,7,CANINDEYU,ACCID.DEP,1.0
SGA2,2023,7,CANINDEYU,PROG.DEP,0.508931528924461
SGA2,2023,7,CANINDEYU,PROD.DEP,1127.00622978666
SGA2,2023,7,CANINDEYU,TOTAL DEP,59550.0064482955
SGA2,2023,7,CANINDEYU,ACCID.FEP,1.0
SGA2,2023,7,CANINDEYU,PROG.FEP,0.481733082734239
SGA2,2023,7,CANINDEYU,PROD.FEP,4349.96824501115
SGA2,2023,7,CANINDEYU,TOTAL FEP,53555.5805959901
SGA2,2023,7,CANINDEYU,ACCID.PENF,9.0
SGA2,2023,7,CANINDEYU,PROG.PENF,0.955208098039728
SGA2,2023,7,CANINDEYU,PROD.PENF,2284.66715180802
SGA2,2023,7,CANINDEYU,TOTAL PENEF,51100.3534437744
SGA3,2023,7,CANINDEYU,ACCID.DEP,4.0
SGA3,2023,7,CANINDEYU,PROG.DEP,0.468624041503795
SGA3,2023,7,CANINDEYU,PROD.DEP,1035.65650358822
SGA3,2023,7,CANINDEYU,TOTAL DEP,65483.3475941882
SGA3,2023,7,CANINDEYU,ACCID.FEP,9.0
SGA3,2023,7,CANINDEYU,PROG.FEP,0.726920176130973
SGA3,2023,7,CANINDEYU,PROD.FEP,2076.89764605566
SGA3,2023,7,CANINDEYU,TOTAL FEP,52957.713188467
SGA3,2023,7,CANINDEYU,ACCID.PENF,2.0
SGA3,2023,7,CANINDEYU,PROG.PENF,0.31157255525259
SGA3,2023,7,CANINDEYU,PROD.PENF,2470.11107036629
SGA3,2023,7,CANINDEYU,TOTAL PENEF,52578.1637730102
SGA4,2023,7,CANINDEYU,ACCID.DEP,0.0
SGA4,2023,7,CANINDEYU,PROG.DEP,0.252294015480264
SGA4,2023,7,CANINDEYU,PROD.DEP,3455.46419799656
SGA4,2023,7,CANINDEYU,TOTAL DEP,57262.911596359
PIH2,2023,7,ALTO PARANÁ,PROD.DEP,2462.29057810715
PIH2,2023,7,ALTO PARANÁ,TOTAL DEP,63686.0672972286
PIH2,2023,7,ALTO PARANÁ,PROG.DEP,0.317861763075071
SGA4,2023,7,CANINDEYU,ACCID.FEP,0.0
SGA4,2023,7,CANINDEYU,PROG.FEP,0.150079325798521
SGA4,2023,7,CANINDEYU,PROG.PENF,0.147087797504346
SGA4,2023,7,CANINDEYU,PROD.PENF,2579.49419002446
SGA4,2023,7,CANINDEYU,TOTAL PENEF,52005.6401367256
SGA5,2023,7,CANINDEYU,ACCID.DEP,0.0
SGA5,2023,7,CANINDEYU,PROG.DEP,0.631864409165669
SGA5,2023,7,CANINDEYU,PROD.DEP,4188.50579358531
SGA5,2023,7,CANINDEYU,TOTAL DEP,67920.4791618638
SGA5,2023,7,CANINDEYU,ACCID.FEP,1.0
SGA5,2023,7,CANINDEYU,PROG.FEP,0.797703852142269
SGA5,2023,7,CANINDEYU,PROD.FEP,4371.36223910796
SGA5,2023,7,CANINDEYU,TOTAL FEP,57029.984670609
SGA5,2023,7,CANINDEYU,ACCID.PENF,1.0
SGA5,2023,7,CANINDEYU,PROG.PENF,0.896444267674225
SGA5,2023,7,CANINDEYU,PROD.PENF,3110.17954918631
SGA5,2023,7,CANINDEYU,TOTAL PENEF,51036.4661436363
SGA6,2023,7,CANINDEYU,ACCID.DEP,2.0
SGA6,2023,7,CANINDEYU,PROG.DEP,0.121389779759576
SGA6,2023,7,CANINDEYU,PROD.DEP,1171.33484261622
SGA6,2023,7,CANINDEYU,TOTAL DEP,55935.9700148461
SGA6,2023,7,CANINDEYU,ACCID.FEP,5.0
SGA6,2023,7,CANINDEYU,PROG.FEP,0.125147403921528
SGA6,2023,7,CANINDEYU,PROD.FEP,1331.28384834121
SGA6,2023,7,CANINDEYU,TOTAL FEP,65271.4092934837
SGA6,2023,7,CANINDEYU,ACCID.PENF,7.0
SGA6,2023,7,CANINDEYU,PROG.PENF,0.717059976853214
SGA6,2023,7,CANINDEYU,PROD.PENF,4872.21760135057
SGA6,2023,7,CANINDEYU,TOTAL PENEF,61650.6166519718
SRI1,2023,7,ALTO PARANÁ,ACCID.DEP,6.0
SRI1,2023,7,ALTO PARANÁ,PROG.DEP,0.701049523237057
SRI1,2023,7,ALTO PARANÁ,PROD.DEP,1754.82570424989
SRI1,2023,7,ALTO PARANÁ,TOTAL DEP,65651.35556208
SRI1,2023,7,ALTO PARANÁ,ACCID.FEP,0.0
SRI1,2023,7,ALTO PARANÁ,PROG.FEP,0.431282374473297
SRI1,2023,7,ALTO PARANÁ,PROD.FEP,1921.6921128542
SRI1,2023,7,ALTO PARANÁ,TOTAL FEP,50510.5886078339
SRI1,2023,7,ALTO PARANÁ,ACCID.PENF,3.0
SRI1,2023,7,ALTO PARANÁ,PROG.PENF,0.72771800628572
SRI1,2023,7,ALTO PARANÁ,PROD.PENF,3165.53040698906
SRI1,2023,7,ALTO PARANÁ,TOTAL PENEF,59955.850313209
SRI2,2023,7,ALTO PARANÁ,ACCID.DEP,2.0
SRI2,2023,7,ALTO PARANÁ,PROG.DEP,0.797443491987091
SRI2,2023,7,ALTO PARANÁ,PROD.DEP,2390.11557083656
SRI2,2023,7,ALTO PARANÁ,TOTAL DEP,62931.0589569604
SRI2,2023,7,ALTO PARANÁ,ACCID.FEP,3.0
SRI2,2023,7,ALTO PARANÁ,PROG.FEP,0.111133396568083
SRI2,2023,7,ALTO PARANÁ,PROD.FEP,4349.40610291853
SRI2,2023,7,ALTO PARANÁ,TOTAL FEP,57277.7522385072
SRI2,2023,7,ALTO PARANÁ,ACCID.PENF,2.0
SRI2,2023,7,ALTO PARANÁ,PROG.PENF,0.533783696710282
SRI2,2023,7,ALTO PARANÁ,PROD.PENF,4915.78948230018
SRI2,2023,7,ALTO PARANÁ,TOTAL PENEF,61752.8321553459
SRI3,2023,7,ALTO PARANÁ,ACCID.DEP,0.0
SRI3,2023,7,ALTO PARANÁ,PROG.DEP,0.950608884404802
SRI3,2023,7,ALTO PARANÁ,PROD.DEP,4036.68033258955
SRI3,2023,7,ALTO PARANÁ,TOTAL DEP,57530.8926758103
SRI3,2023,7,ALTO PARANÁ,ACCID.FEP,5.0
SRI3,2023,7,ALTO PARANÁ,PROG.FEP,0.674891297925582
SRI3,2023,7,ALTO PARANÁ,PROD.FEP,4821.812541193
SRI3,2023,7,ALTO PARANÁ,TOTAL FEP,53433.1643295895
SRI3,2023,7,ALTO PARANÁ,ACCID.PENF,2.0
SRI3,2023,7,ALTO PARANÁ,PROG.PENF,0.453301326334883
SRI3,2023,7,ALTO PARANÁ,PROD.PENF,2429.28670665653
SRI3,2023,7,ALTO PARANÁ,TOTAL PENEF,51244.4643761482
SRI4,2023,7,ALTO PARANÁ,ACCID.DEP,2.0
SRI4,2023,7,ALTO PARANÁ,PROG.DEP,0.889100707782361
SRI4,2023,7,ALTO PARANÁ,PROD.DEP,2380.96903641882
SRI4,2023,7,ALTO PARANÁ,TOTAL DEP,51867.577284091
SRI4,2023,7,ALTO PARANÁ,ACCID.FEP,7.0
SRI4,2023,7,ALTO PARANÁ,PROG.FEP,0.805623038262424
SRI4,2023,7,ALTO PARANÁ,PROD.FEP,2482.51732894252
SRI4,2023,7,ALTO PARANÁ,TOTAL FEP,68287.8768095377
SRI4,2023,7,ALTO PARANÁ,ACCID.PENF,1.0
SRI4,2023,7,ALTO PARANÁ,PROG.PENF,0.739606457339733
SRI4,2023,7,ALTO PARANÁ,PROD.PENF,4469.31192596698
SRI4,2023,7,ALTO PARANÁ,TOTAL PENEF,62016.7087225082
ACY1,2023,8,ALTO PARANÁ,ACCID.DEP,2.0
ACY1,2023,8,ALTO PARANÁ,PROG.DEP,0.644877806936144
ACY1,2023,8,ALTO PARANÁ,PROD.DEP,4267.83277365418
ACY1,2023,8,ALTO PARANÁ,TOTAL DEP,54800.8357609666
ACY1,2023,8,ALTO PARANÁ,ACCID.FEP,4.0
ACY1,2023,8,ALTO PARANÁ,PROG.FEP,0.976584823388178
ACY1,2023,8,ALTO PARANÁ,PROD.FEP,1519.35273425209
SGA4,2023,7,CANINDEYU,ACCID.PENF,5.0
ACY1,2023,8,ALTO PARANÁ,ACCID.PENF,4.0
SGA4,2023,7,CANINDEYU,PROD.FEP,3335.61346231919
ACY1,2023,8,ALTO PARANÁ,PROD.PENF,1052.24606583987
ACY1,2023,8,ALTO PARANÁ,TOTAL PENEF,69032.2564229682
ACY2,2023,8,ALTO PARANÁ,ACCID.DEP,7.0
ACY2,2023,8,ALTO PARANÁ,PROG.DEP,0.950229436371622
SGA4,2023,7,CANINDEYU,TOTAL FEP,60712.9973531811
ACY2,2023,8,ALTO PARANÁ,TOTAL DEP,62456.4859972039
ACY2,2023,8,ALTO PARANÁ,ACCID.FEP,8.0
ACY2,2023,8,ALTO PARANÁ,PROG.FEP,0.41932267766522
ACY2,2023,8,ALTO PARANÁ,PROD.FEP,4370.40203008152
ACY2,2023,8,ALTO PARANÁ,TOTAL FEP,58673.1001957631
ACY1,2023,8,ALTO PARANÁ,PROG.PENF,0.51096117715411
ACY2,2023,8,ALTO PARANÁ,PROD.DEP,1894.54991115076
ACY1,2023,8,ALTO PARANÁ,TOTAL FEP,62712.7312040916
ACY2,2023,8,ALTO PARANÁ,ACCID.PENF,9.0
ACY3,2023,8,ALTO PARANÁ,ACCID.DEP,5.0
ACY3,2023,8,ALTO PARANÁ,PROG.DEP,0.732730937123973
ACY3,2023,8,ALTO PARANÁ,PROD.DEP,1491.15236086874
ACY3,2023,8,ALTO PARANÁ,TOTAL DEP,50136.5367804176
ACY3,2023,8,ALTO PARANÁ,ACCID.FEP,5.0
ACY3,2023,8,ALTO PARANÁ,PROG.FEP,0.847181068440498
ACY3,2023,8,ALTO PARANÁ,PROD.FEP,4086.16332299029
ACY3,2023,8,ALTO PARANÁ,TOTAL FEP,57146.6595907088
ACY3,2023,8,ALTO PARANÁ,ACCID.PENF,0.0
ACY3,2023,8,ALTO PARANÁ,PROG.PENF,0.739542803420805
ACY3,2023,8,ALTO PARANÁ,PROD.PENF,1638.72744683973
ACY3,2023,8,ALTO PARANÁ,TOTAL PENEF,55172.2809601855
ACY4,2023,8,ALTO PARANÁ,ACCID.DEP,3.0
ACY4,2023,8,ALTO PARANÁ,PROG.DEP,0.940565352939134
ACY4,2023,8,ALTO PARANÁ,PROD.DEP,2073.72043768468
ACY4,2023,8,ALTO PARANÁ,TOTAL DEP,51931.4830292769
ACY4,2023,8,ALTO PARANÁ,ACCID.FEP,9.0
ACY4,2023,8,ALTO PARANÁ,PROG.FEP,0.328743042782821
ACY4,2023,8,ALTO PARANÁ,PROD.FEP,4600.32144402786
ACY4,2023,8,ALTO PARANÁ,TOTAL FEP,62476.9764469227
ACY4,2023,8,ALTO PARANÁ,ACCID.PENF,4.0
ACY4,2023,8,ALTO PARANÁ,PROG.PENF,0.978434614101158
ACY4,2023,8,ALTO PARANÁ,PROD.PENF,2082.18041458054
ACY4,2023,8,ALTO PARANÁ,TOTAL PENEF,57403.5641770922
ACY5,2023,8,ALTO PARANÁ,ACCID.DEP,8.0
ACY5,2023,8,ALTO PARANÁ,PROG.DEP,0.743812584930596
ACY5,2023,8,ALTO PARANÁ,PROD.DEP,3931.2180809125
ACY5,2023,8,ALTO PARANÁ,TOTAL DEP,63316.1941803185
ACY5,2023,8,ALTO PARANÁ,ACCID.FEP,9.0
ACY5,2023,8,ALTO PARANÁ,PROG.FEP,0.761298737628701
ACY5,2023,8,ALTO PARANÁ,PROD.FEP,3491.36629618021
ACY5,2023,8,ALTO PARANÁ,TOTAL FEP,63262.8549138984
ACY5,2023,8,ALTO PARANÁ,ACCID.PENF,8.0
ACY5,2023,8,ALTO PARANÁ,PROG.PENF,0.840657648565666
ACY5,2023,8,ALTO PARANÁ,PROD.PENF,3503.98286125468
ACY5,2023,8,ALTO PARANÁ,TOTAL PENEF,62397.4011490552
ACY6,2023,8,ALTO PARANÁ,ACCID.DEP,6.0
ACY6,2023,8,ALTO PARANÁ,PROG.DEP,0.345959370356626
ACY6,2023,8,ALTO PARANÁ,PROD.DEP,3031.87054590593
ACY6,2023,8,ALTO PARANÁ,TOTAL DEP,52628.8721556998
ACY6,2023,8,ALTO PARANÁ,ACCID.FEP,0.0
ACY6,2023,8,ALTO PARANÁ,PROG.FEP,0.956678223456804
ACY6,2023,8,ALTO PARANÁ,PROD.FEP,2014.17334366846
ACY6,2023,8,ALTO PARANÁ,TOTAL FEP,62842.1070346686
ACY6,2023,8,ALTO PARANÁ,ACCID.PENF,0.0
ACY6,2023,8,ALTO PARANÁ,PROG.PENF,0.303216237809967
ACY6,2023,8,ALTO PARANÁ,PROD.PENF,1625.45970581611
ACY6,2023,8,ALTO PARANÁ,TOTAL PENEF,69689.8840163178
ACY7,2023,8,ALTO PARANÁ,ACCID.DEP,1.0
ACY7,2023,8,ALTO PARANÁ,PROG.DEP,0.625637788895225
ACY7,2023,8,ALTO PARANÁ,PROD.DEP,1375.06517437132
ACY7,2023,8,ALTO PARANÁ,TOTAL DEP,65593.2078281103
ACY7,2023,8,ALTO PARANÁ,ACCID.FEP,7.0
ACY7,2023,8,ALTO PARANÁ,PROG.FEP,0.230043938988088
ACY7,2023,8,ALTO PARANÁ,PROD.FEP,4964.88828707209
ACY7,2023,8,ALTO PARANÁ,TOTAL FEP,59616.7555651294
ACY7,2023,8,ALTO PARANÁ,ACCID.PENF,7.0
ACY7,2023,8,ALTO PARANÁ,PROG.PENF,0.78597667805507
ACY7,2023,8,ALTO PARANÁ,PROD.PENF,4638.16815200369
ACY7,2023,8,ALTO PARANÁ,TOTAL PENEF,63687.7096163161
ACY8,2023,8,ALTO PARANÁ,ACCID.DEP,9.0
ACY8,2023,8,ALTO PARANÁ,PROG.DEP,0.979430850493214
ACY8,2023,8,ALTO PARANÁ,PROD.DEP,2515.67622969621
ACY8,2023,8,ALTO PARANÁ,TOTAL DEP,64746.6758629617
ACY8,2023,8,ALTO PARANÁ,ACCID.FEP,4.0
ACY8,2023,8,ALTO PARANÁ,PROG.FEP,0.149934336922043
ACY8,2023,8,ALTO PARANÁ,PROD.FEP,1020.33972259927
ACY8,2023,8,ALTO PARANÁ,TOTAL FEP,61268.762641279
ACY8,2023,8,ALTO PARANÁ,ACCID.PENF,3.0
ACY8,2023,8,ALTO PARANÁ,PROG.PENF,0.704666830710367
ACY8,2023,8,ALTO PARANÁ,PROD.PENF,2377.92995788922
ACY8,2023,8,ALTO PARANÁ,TOTAL PENEF,51588.5851495659
ACY9,2023,8,ALTO PARANÁ,ACCID.DEP,3.0
ACY9,2023,8,ALTO PARANÁ,PROG.DEP,0.555282749901298
ACY9,2023,8,ALTO PARANÁ,PROD.DEP,4365.7465269507
ACY9,2023,8,ALTO PARANÁ,TOTAL DEP,50651.6370060732
ACY9,2023,8,ALTO PARANÁ,ACCID.FEP,9.0
ACY9,2023,8,ALTO PARANÁ,PROG.FEP,0.601949824543243
ACY9,2023,8,ALTO PARANÁ,PROD.FEP,3683.2799135949
ACY9,2023,8,ALTO PARANÁ,TOTAL FEP,53973.9706333057
ACY9,2023,8,ALTO PARANÁ,ACCID.PENF,0.0
ACY9,2023,8,ALTO PARANÁ,PROG.PENF,0.680659798008449
ACY9,2023,8,ALTO PARANÁ,PROD.PENF,2910.94296668195
ACY9,2023,8,ALTO PARANÁ,TOTAL PENEF,65162.3585582574
APR10,2023,8,ALTO PARANÁ,ACCID.DEP,1.0
APR10,2023,8,ALTO PARANÁ,PROG.DEP,0.767595102632413
APR10,2023,8,ALTO PARANÁ,PROD.DEP,3507.54414644966
APR10,2023,8,ALTO PARANÁ,TOTAL DEP,50973.9734410269
APR10,2023,8,ALTO PARANÁ,ACCID.FEP,9.0
APR10,2023,8,ALTO PARANÁ,PROG.FEP,0.721482025320926
APR10,2023,8,ALTO PARANÁ,PROD.FEP,3979.48402269744
APR10,2023,8,ALTO PARANÁ,TOTAL FEP,68285.8393005932
APR10,2023,8,ALTO PARANÁ,ACCID.PENF,1.0
APR10,2023,8,ALTO PARANÁ,PROG.PENF,0.882071972195965
APR10,2023,8,ALTO PARANÁ,PROD.PENF,1542.4393817295
APR10,2023,8,ALTO PARANÁ,TOTAL PENEF,50709.6957213827
ACY2,2023,8,ALTO PARANÁ,PROD.PENF,3116.32713084074
ACY2,2023,8,ALTO PARANÁ,TOTAL PENEF,59959.7953361954
ACY2,2023,8,ALTO PARANÁ,PROG.PENF,0.687483314788165
APR11,2023,8,ALTO PARANÁ,ACCID.DEP,2.0
APR11,2023,8,ALTO PARANÁ,ACCID.FEP,8.0
APR11,2023,8,ALTO PARANÁ,PROG.FEP,0.749097309843075
APR11,2023,8,ALTO PARANÁ,PROD.FEP,1585.04890972235
APR11,2023,8,ALTO PARANÁ,TOTAL FEP,54387.477989951
APR11,2023,8,ALTO PARANÁ,ACCID.PENF,4.0
APR11,2023,8,ALTO PARANÁ,PROG.PENF,0.676963647064374
APR11,2023,8,ALTO PARANÁ,PROD.PENF,4801.52761430731
APR11,2023,8,ALTO PARANÁ,TOTAL PENEF,53491.1977871822
APR12,2023,8,ALTO PARANÁ,ACCID.DEP,5.0
APR12,2023,8,ALTO PARANÁ,PROG.DEP,0.776819868213986
APR12,2023,8,ALTO PARANÁ,PROD.DEP,3653.7308167482
APR12,2023,8,ALTO PARANÁ,TOTAL DEP,62050.7143757207
APR12,2023,8,ALTO PARANÁ,ACCID.FEP,6.0
APR12,2023,8,ALTO PARANÁ,PROG.FEP,0.314197351246121
APR11,2023,8,ALTO PARANÁ,TOTAL DEP,52799.445967239
APR12,2023,8,ALTO PARANÁ,TOTAL FEP,69045.3979271309
APR11,2023,8,ALTO PARANÁ,PROD.DEP,3081.2178461094
APR12,2023,8,ALTO PARANÁ,PROG.PENF,0.976888645270848
APR12,2023,8,ALTO PARANÁ,PROD.PENF,1417.2675142401
APR12,2023,8,ALTO PARANÁ,TOTAL PENEF,66988.1563882217
APR13,2023,8,ALTO PARANÁ,ACCID.DEP,5.0
APR13,2023,8,ALTO PARANÁ,PROG.DEP,0.354308829013134
APR13,2023,8,ALTO PARANÁ,PROD.DEP,1480.69325413043
APR13,2023,8,ALTO PARANÁ,TOTAL DEP,51799.4982154474
APR13,2023,8,ALTO PARANÁ,ACCID.FEP,0.0
APR13,2023,8,ALTO PARANÁ,PROG.FEP,0.270903726806784
APR13,2023,8,ALTO PARANÁ,PROD.FEP,4753.34827493567
APR13,2023,8,ALTO PARANÁ,TOTAL FEP,54235.3986819538
APR13,2023,8,ALTO PARANÁ,ACCID.PENF,4.0
APR13,2023,8,ALTO PARANÁ,PROG.PENF,0.437283822491897
APR13,2023,8,ALTO PARANÁ,PROD.PENF,1015.30987504362
APR13,2023,8,ALTO PARANÁ,TOTAL PENEF,58880.0673058926
APR14,2023,8,ALTO PARANÁ,ACCID.DEP,1.0
APR14,2023,8,ALTO PARANÁ,PROG.DEP,0.508017761512505
APR14,2023,8,ALTO PARANÁ,PROD.DEP,3898.17328351113
APR14,2023,8,ALTO PARANÁ,TOTAL DEP,69290.41679599
APR14,2023,8,ALTO PARANÁ,ACCID.FEP,1.0
APR14,2023,8,ALTO PARANÁ,PROG.FEP,0.788265349315117
APR14,2023,8,ALTO PARANÁ,PROD.FEP,3447.72073287292
APR14,2023,8,ALTO PARANÁ,TOTAL FEP,68699.1612634947
APR14,2023,8,ALTO PARANÁ,ACCID.PENF,4.0
APR14,2023,8,ALTO PARANÁ,PROG.PENF,0.886070199558255
